Timestamp,Status,URL,Response
2025-07-10T19:23:40.281416,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7be0f7a63310>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-10T19:23:41.056027,OK,https://cerdasmulia.id,200
2025-07-10T19:23:41.625496,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-10T19:23:42.145068,OK,https://jagoti.co.id,200
2025-07-10T19:23:42.651602,OK,https://mail.simgroup.co.id,200
2025-07-10T19:23:43.292826,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-10T19:23:43.796283,OK,http://epsikotest.gawe.id/,200
2025-07-10T19:23:44.438880,OK,https://cleaning.id/login,200
2025-07-10T19:23:44.943000,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-10T19:23:45.583164,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-10T19:23:46.129527,OK,http://css.simgroup.co.id/,200
2025-07-10T19:27:07.150228,OK,https://sim.co.id,200
2025-07-10T19:27:08.919241,ERROR,https://sysbpr.simgroup.co.id,405
2025-07-10T19:27:10.807944,OK,https://gawe.id,200
2025-07-10T19:27:11.288592,OK,http://simgroup.co.id,200
2025-07-10T19:27:11.806999,ERROR,https://newgallery.sim.co.id/login,404
2025-07-10T19:27:12.323963,OK,https://ticketing.simgroup.co.id,200
2025-07-10T19:27:13.040502,OK,https://cleaning.id/login,200
2025-07-10T19:27:13.834171,OK,https://salesrefi.com,200
2025-07-10T19:27:14.343302,OK,https://gajianduluan.id/login,200
2025-07-10T19:27:14.873288,OK,https://cs.sim.co.id,200
2025-07-10T19:27:15.438788,OK,https://erp.simgroup.co.id,200
2025-07-10T19:27:15.906755,ERROR,http://117.102.114.14:8899/,404
2025-07-10T19:27:16.421090,OK,https://metabase.simgroup.co.id/,200
2025-07-10T19:27:19.333814,OK,https://sim.co.id,200
2025-07-10T19:27:19.996547,OK,https://PHL.co.id,200
2025-07-10T19:27:20.476757,OK,http://reportingbpr.simgroup.co.id/login,200
2025-07-10T19:27:22.045784,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x70e8f20d3310>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-10T19:27:22.630761,OK,https://cerdasmulia.id,200
2025-07-10T19:27:23.206031,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-10T19:27:23.787947,OK,https://jagoti.co.id,200
2025-07-10T19:27:24.255172,OK,https://mail.simgroup.co.id,200
2025-07-10T19:27:24.875518,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-10T19:27:25.374160,OK,http://epsikotest.gawe.id/,200
2025-07-10T19:27:26.049242,OK,https://cleaning.id/login,200
2025-07-10T19:27:26.571146,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-10T19:27:27.131269,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-10T19:27:27.691087,OK,http://css.simgroup.co.id/,200
2025-07-10T19:33:10.278808,OK,https://sim.co.id,200
2025-07-10T19:33:12.270373,ERROR,https://sysbpr.simgroup.co.id,405
2025-07-10T19:33:13.569803,OK,https://gawe.id,200
2025-07-10T19:33:14.877704,OK,http://simgroup.co.id,200
2025-07-10T19:33:15.674486,ERROR,https://newgallery.sim.co.id/login,404
2025-07-10T19:33:16.586154,OK,https://ticketing.simgroup.co.id,200
2025-07-10T19:33:17.430433,OK,https://cleaning.id/login,200
2025-07-10T19:33:19.024537,OK,https://salesrefi.com,200
2025-07-10T19:33:19.680456,OK,https://gajianduluan.id/login,200
2025-07-10T19:33:20.393338,OK,https://cs.sim.co.id,200
2025-07-10T19:33:21.320652,OK,https://erp.simgroup.co.id,200
2025-07-10T19:33:21.938701,ERROR,http://117.102.114.14:8899/,404
2025-07-10T19:33:22.678989,OK,https://metabase.simgroup.co.id/,200
2025-07-10T19:33:25.736570,OK,https://sim.co.id,200
2025-07-10T19:33:26.475632,OK,https://PHL.co.id,200
2025-07-10T19:33:27.231724,OK,http://reportingbpr.simgroup.co.id/login,200
2025-07-10T19:33:31.564285,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7eab2546b310>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-10T19:33:32.402880,OK,https://cerdasmulia.id,200
2025-07-10T19:33:33.455562,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-10T19:33:34.410899,OK,https://jagoti.co.id,200
2025-07-10T19:33:35.099866,OK,https://mail.simgroup.co.id,200
2025-07-10T19:33:36.287729,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-10T19:33:37.045024,OK,http://epsikotest.gawe.id/,200
2025-07-10T19:33:37.994296,OK,https://cleaning.id/login,200
